datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $STANDARD_INFORMATION Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $STANDARD_INFORMATION Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $STANDARD_INFORMATION Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $STANDARD_INFORMATION Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.000000+00:00,Content Modification Time,FILE,File stat,TSK:/$MFTMirr Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$MFTMirr,-
2009-11-20T17:38:09.000000+00:00,Creation Time,FILE,File stat,TSK:/$MFTMirr Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$MFTMirr,-
2009-11-20T17:38:09.000000+00:00,Last Access Time,FILE,File stat,TSK:/$MFTMirr Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$MFTMirr,-
2009-11-20T17:38:09.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/$MFTMirr Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$MFTMirr,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 1-1 Attribute name: $FILE_NAME Name: $MFTMirr Parent file reference: 5-5 Path hints: \$MFTMirr,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 1-1 Attribute name: $FILE_NAME Name: $MFTMirr Parent file reference: 5-5 Path hints: \$MFTMirr,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 1-1 Attribute name: $FILE_NAME Name: $MFTMirr Parent file reference: 5-5 Path hints: \$MFTMirr,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 1-1 Attribute name: $FILE_NAME Name: $MFTMirr Parent file reference: 5-5 Path hints: \$MFTMirr,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 10-10 Attribute name: $FILE_NAME Name: $UpCase Parent file reference: 5-5 Path hints: \$UpCase,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 10-10 Attribute name: $FILE_NAME Name: $UpCase Parent file reference: 5-5 Path hints: \$UpCase,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 10-10 Attribute name: $FILE_NAME Name: $UpCase Parent file reference: 5-5 Path hints: \$UpCase,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 10-10 Attribute name: $FILE_NAME Name: $UpCase Parent file reference: 5-5 Path hints: \$UpCase,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 11-11 Attribute name: $FILE_NAME Name: $Extend Parent file reference: 5-5 Path hints: \$Extend,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 11-11 Attribute name: $FILE_NAME Name: $Extend Parent file reference: 5-5 Path hints: \$Extend,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 11-11 Attribute name: $FILE_NAME Name: $Extend Parent file reference: 5-5 Path hints: \$Extend,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 11-11 Attribute name: $FILE_NAME Name: $Extend Parent file reference: 5-5 Path hints: \$Extend,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 13-13 Attribute name: $STANDARD_INFORMATION,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 13-13 Attribute name: $STANDARD_INFORMATION,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 13-13 Attribute name: $STANDARD_INFORMATION,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 13-13 Attribute name: $STANDARD_INFORMATION,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $STANDARD_INFORMATION Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $STANDARD_INFORMATION Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $STANDARD_INFORMATION Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $STANDARD_INFORMATION Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 4-4 Attribute name: $STANDARD_INFORMATION Path hints: \$AttrDef,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 4-4 Attribute name: $STANDARD_INFORMATION Path hints: \$AttrDef,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 4-4 Attribute name: $STANDARD_INFORMATION Path hints: \$AttrDef,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 4-4 Attribute name: $STANDARD_INFORMATION Path hints: \$AttrDef,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 5-5 Attribute name: $STANDARD_INFORMATION Path hints: \,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 9-9 Attribute name: $FILE_NAME Name: $Secure Parent file reference: 5-5 Path hints: \$Secure,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 9-9 Attribute name: $FILE_NAME Name: $Secure Parent file reference: 5-5 Path hints: \$Secure,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 9-9 Attribute name: $FILE_NAME Name: $Secure Parent file reference: 5-5 Path hints: \$Secure,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 9-9 Attribute name: $FILE_NAME Name: $Secure Parent file reference: 5-5 Path hints: \$Secure,mft,TSK:/$MFT,-
2009-11-20T17:38:09.000000+00:00,Content Modification Time,FILE,File stat,TSK:/$Volume Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Volume,-
2009-11-20T17:38:09.000000+00:00,Creation Time,FILE,File stat,TSK:/$Volume Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Volume,-
2009-11-20T17:38:09.000000+00:00,Last Access Time,FILE,File stat,TSK:/$Volume Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Volume,-
2009-11-20T17:38:09.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/$Volume Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Volume,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $FILE_NAME Name: $LogFile Parent file reference: 5-5 Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $FILE_NAME Name: $LogFile Parent file reference: 5-5 Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $FILE_NAME Name: $LogFile Parent file reference: 5-5 Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 2-2 Attribute name: $FILE_NAME Name: $LogFile Parent file reference: 5-5 Path hints: \$LogFile,mft,TSK:/$MFT,-
2009-11-20T17:38:09.000000+00:00,Content Modification Time,FILE,File stat,TSK:/$AttrDef Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$AttrDef,-
2009-11-20T17:38:09.000000+00:00,Creation Time,FILE,File stat,TSK:/$AttrDef Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$AttrDef,-
2009-11-20T17:38:09.000000+00:00,Last Access Time,FILE,File stat,TSK:/$AttrDef Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$AttrDef,-
2009-11-20T17:38:09.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/$AttrDef Type: file Owner identifier: 48 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$AttrDef,-
2009-11-20T17:38:09.000000+00:00,Content Modification Time,FILE,File stat,TSK:/$Secure Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Secure,-
2009-11-20T17:38:09.000000+00:00,Creation Time,FILE,File stat,TSK:/$Secure Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Secure,-
2009-11-20T17:38:09.000000+00:00,Last Access Time,FILE,File stat,TSK:/$Secure Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Secure,-
2009-11-20T17:38:09.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/$Secure Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Secure,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $FILE_NAME Name: $Volume Parent file reference: 5-5 Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $FILE_NAME Name: $Volume Parent file reference: 5-5 Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $FILE_NAME Name: $Volume Parent file reference: 5-5 Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 3-3 Attribute name: $FILE_NAME Name: $Volume Parent file reference: 5-5 Path hints: \$Volume,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 5-5 Attribute name: $FILE_NAME Name: . Parent file reference: 5-5 Path hints: \,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 5-5 Attribute name: $FILE_NAME Name: . Parent file reference: 5-5 Path hints: \,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 5-5 Attribute name: $FILE_NAME Name: . Parent file reference: 5-5 Path hints: \,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 5-5 Attribute name: $FILE_NAME Name: . Parent file reference: 5-5 Path hints: \,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 8-8 Attribute name: $FILE_NAME Name: $BadClus Parent file reference: 5-5 Path hints: \$BadClus,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 8-8 Attribute name: $FILE_NAME Name: $BadClus Parent file reference: 5-5 Path hints: \$BadClus,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 8-8 Attribute name: $FILE_NAME Name: $BadClus Parent file reference: 5-5 Path hints: \$BadClus,mft,TSK:/$MFT,-
2009-11-20T17:38:09.288487+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 8-8 Attribute name: $FILE_NAME Name: $BadClus Parent file reference: 5-5 Path hints: \$BadClus,mft,TSK:/$MFT,-
2009-11-20T17:38:17.000000+00:00,Content Modification Time,FILE,File stat,TSK:/$Extend/$Reparse Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$Reparse,-
2009-11-20T17:38:17.000000+00:00,Creation Time,FILE,File stat,TSK:/$Extend/$Reparse Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$Reparse,-
2009-11-20T17:38:17.000000+00:00,Last Access Time,FILE,File stat,TSK:/$Extend/$Reparse Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$Reparse,-
2009-11-20T17:38:17.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/$Extend/$Reparse Type: file Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$Reparse,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 24-1 Attribute name: $FILE_NAME Name: $Quota Parent file reference: 11-11 Path hints: \$Extend\$Quota,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 24-1 Attribute name: $FILE_NAME Name: $Quota Parent file reference: 11-11 Path hints: \$Extend\$Quota,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 24-1 Attribute name: $FILE_NAME Name: $Quota Parent file reference: 11-11 Path hints: \$Extend\$Quota,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 24-1 Attribute name: $FILE_NAME Name: $Quota Parent file reference: 11-11 Path hints: \$Extend\$Quota,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 25-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$ObjId,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 25-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$ObjId,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 25-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$ObjId,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 25-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$ObjId,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $FILE_NAME Name: $Reparse Parent file reference: 11-11 Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $FILE_NAME Name: $Reparse Parent file reference: 11-11 Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $FILE_NAME Name: $Reparse Parent file reference: 11-11 Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $FILE_NAME Name: $Reparse Parent file reference: 11-11 Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 26-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$Reparse,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $FILE_NAME Name: $RmMetadata Parent file reference: 11-11 Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $FILE_NAME Name: $RmMetadata Parent file reference: 11-11 Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $FILE_NAME Name: $RmMetadata Parent file reference: 11-11 Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $FILE_NAME Name: $RmMetadata Parent file reference: 11-11 Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 27-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 28-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata\$Repair;\$Extend\$RmMetadata\$Repair:$Config,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 28-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata\$Repair;\$Extend\$RmMetadata\$Repair:$Config,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Last Access Time,FILE,NTFS file stat,TSK:/$MFT File reference: 28-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata\$Repair;\$Extend\$RmMetadata\$Repair:$Config,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Metadata Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 28-1 Attribute name: $STANDARD_INFORMATION Path hints: \$Extend\$RmMetadata\$Repair;\$Extend\$RmMetadata\$Repair:$Config,mft,TSK:/$MFT,-
2009-11-20T17:38:17.000000+00:00,Content Modification Time,FILE,File stat,TSK:/$Extend/$RmMetadata Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$RmMetadata,-
2009-11-20T17:38:17.000000+00:00,Creation Time,FILE,File stat,TSK:/$Extend/$RmMetadata Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$RmMetadata,-
2009-11-20T17:38:17.000000+00:00,Last Access Time,FILE,File stat,TSK:/$Extend/$RmMetadata Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$RmMetadata,-
2009-11-20T17:38:17.000000+00:00,Metadata Modification Time,FILE,File stat,TSK:/$Extend/$RmMetadata Type: directory Owner identifier: 0 Group identifier: 0 Mode: 0o555 Number of links: 1,filestat,TSK:/$Extend/$RmMetadata,-
2009-11-20T17:38:17.988985+00:00,Content Modification Time,FILE,NTFS file stat,TSK:/$MFT File reference: 25-1 Attribute name: $FILE_NAME Name: $ObjId Parent file reference: 11-11 Path hints: \$Extend\$ObjId,mft,TSK:/$MFT,-
2009-11-20T17:38:17.988985+00:00,Creation Time,FILE,NTFS file stat,TSK:/$MFT File reference: 25-1 Attribute name: $FILE_NAME Name: $ObjId Parent file reference: 11-11 Path hints: \$Extend\$ObjId,mft,TSK:/$MFT,-
